ticker,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
xom,2/3/2014,76.5071,76.8359,74.6135,74.9548,20381403,20381403,-1.7563,-2.289,74.8638,3-Feb-14,0
xom,2/4/2014,75.2211,75.4459,74.4054,74.9298,17703260,17703260,-0.024969,-0.033,74.3666,4-Feb-14,-0.000333534
xom,2/5/2014,75.167,75.4209,74.3971,74.5635,16395819,16395819,-0.366243,-0.489,74.5362,5-Feb-14,-0.00522048
xom,2/6/2014,75.033,75.5946,74.815,75.2761,13650204,13650204,0.712539,0.956,75.2745,6-Feb-14,0.004286583
xom,2/7/2014,75.5443,75.9718,75.2342,75.9299,12632454,12632454,0.653844,0.869,74.87,7-Feb-14,0.013009174
xom,2/10/2014,75.821,75.888,74.9073,75.0414,12241464,12241464,-0.88856,-1.17,75.1845,10-Feb-14,0.001155363
xom,2/11/2014,75.0749,76.282,74.9408,76.1479,13426576,13426576,1.1065,1.475,75.8569,11-Feb-14,0.015917593
xom,2/12/2014,76.2904,77.0029,75.9802,76.3491,10753088,10753088,0.201182,0.264,76.4791,12-Feb-14,0.018601877
xom,2/13/2014,75.9383,76.8269,75.779,76.6425,9776453,9776453,0.293393,0.384,76.4975,13-Feb-14,0.022516236
xom,2/14/2014,76.9359,79.1573,76.785,78.889,18335517,18335517,2.2465,2.931,78.4189,14-Feb-14,0.052487633
xom,2/18/2014,78.8555,79.4003,78.2603,78.8555,12981890,12981890,-0.033527,-0.042,78.8089,18-Feb-14,0.052040697
xom,2/19/2014,78.6291,79.8782,78.6291,78.7549,12228854,12228854,-0.100592,-0.128,79.2676,19-Feb-14,0.050698554
xom,2/20/2014,78.6711,80.2805,78.5872,79.9452,14425193,14425193,1.1903,1.511,79.8604,20-Feb-14,0.066578791
xom,2/21/2014,80.0374,80.1213,79.5848,79.6602,11286050,11286050,-0.28501,-0.357,79.882,21-Feb-14,0.0627765
xom,2/24/2014,80.1464,81.5212,79.9787,80.8422,16034244,16034244,1.182,1.484,81.074,24-Feb-14,0.078546004
xom,2/25/2014,80.926,81.2864,80.4398,80.7332,10664330,10664330,-0.108974,-0.135,80.8931,25-Feb-14,0.077091794
xom,2/26/2014,80.9427,81.1942,80.0793,80.2973,9088471,9088471,-0.435895,-0.54,80.5206,26-Feb-14,0.071276289
xom,2/27/2014,80.1213,80.5152,79.7692,80.3392,9101165,9101165,0.041911,0.052,80.2155,27-Feb-14,0.071835293
xom,2/28/2014,80.4398,81.1716,80.2889,80.6997,12652612,12652612,0.360453,0.449,80.7472,28-Feb-14,0.076644858
xom,3/3/2014,80.2721,80.926,79.4925,80.0542,11897226,11897226,-0.645463,-0.8,79.8187,3-Mar-14,0.068033001
xom,3/4/2014,80.9679,81.1942,80.3643,80.9092,12566341,12566341,0.855029,1.068,80.8438,4-Mar-14,0.079439876
xom,3/5/2014,79.8027,79.8782,78.2896,78.6291,19836928,19836928,-2.2801,-2.818,78.9465,5-Mar-14,0.04902021
xom,3/6/2014,78.5202,78.7465,78.1849,78.5956,12612051,12612051,-0.033531,-0.043,78.462,6-Mar-14,0.048573273
xom,3/7/2014,79.107,79.6854,78.7884,79.6267,12660051,12660051,1.0311,1.312,79.3891,7-Mar-14,0.062329564
xom,3/10/2014,79.7608,80.0961,79.35,80.0542,9967356,9967356,0.427514,0.537,79.7624,10-Mar-14,0.068033001
xom,3/11/2014,79.9368,80.1296,78.3944,78.8052,12144602,12144602,-1.249,-1.56,78.9993,11-Mar-14,0.051369625
xom,3/12/2014,78.495,79.1908,78.4196,78.9728,9705872,9705872,0.167653,0.213,78.7604,12-Mar-14,0.05360564
xom,3/13/2014,79.1656,79.2746,78.2352,78.495,9872689,9872689,-0.477813,-0.605,73.1016,13-Mar-14,0.047231131
xom,3/14/2014,78.4447,78.9812,78.2016,78.3525,11731826,11731826,-0.142505,-0.182,78.5243,14-Mar-14,0.045329986
xom,3/17/2014,78.7549,79.2411,78.5872,79.065,8676159,8676159,0.712528,0.909,78.9535,17-Mar-14,0.054835714
xom,3/18/2014,79.1405,79.8446,78.8555,79.392,8757308,8757308,0.32692,0.413,79.494,18-Mar-14,0.059198344
xom,3/19/2014,79.3417,79.8865,78.0675,78.5705,9914653,9914653,-0.821497,-1.035,76.5482,19-Mar-14,0.048238405
xom,3/20/2014,78.3274,79.4171,77.9669,79.283,10405003,10405003,0.712521,0.907,79.1458,20-Mar-14,0.057744134
xom,3/21/2014,79.7189,80.4649,79.0567,79.0567,24482606,24482606,-0.226332,-0.285,76.6539,21-Mar-14,0.054724981
xom,3/24/2014,79.4339,79.7189,79.1992,79.3333,9539768,9539768,0.276632,0.35,79.4591,24-Mar-14,0.058415205
xom,3/25/2014,79.7189,80.3224,79.4674,79.5596,9799558,9799558,0.226329,0.285,80.0746,25-Mar-14,0.061434358
xom,3/26/2014,80.1045,80.1213,79.1405,79.3836,11033634,11033634,-0.176033,-0.221,79.3723,26-Mar-14,0.059086276
xom,3/27/2014,79.3081,80.8925,78.8471,80.6745,15427492,15427492,1.2909,1.626,80.014,27-Mar-14,0.076308655
xom,3/28/2014,80.8673,82.1247,80.8673,81.8984,12321804,12321804,1.2239,1.517,81.729,28-Mar-14,0.092637163
xom,3/31/2014,82.5606,82.8624,81.5798,81.8816,12375215,12375215,-0.016765,-0.02,82.0811,31-Mar-14,0.092413028
xom,4/1/2014,81.8565,82.0912,81.5463,81.9235,9476393,9476393,0.041912,0.051,81.7628,1-Apr-14,0.092972031
