ticker,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
jnj,2/3/2014,77.3998,77.4259,75.5335,75.6817,13950813,13950813,-1.4739,-1.91,75.8952,3-Feb-14,0
jnj,2/4/2014,75.8125,76.1178,75.08,75.5422,11438774,11438774,-0.139535,-0.184,75.6559,4-Feb-14,-0.001843246
jnj,2/5/2014,75.4288,76.4579,75.4201,76.1178,10678430,10678430,0.575592,0.762,75.5585,5-Feb-14,0.005762291
jnj,2/6/2014,76.423,77.4085,76.3532,77.3998,10038015,10038015,1.282,1.684,77.0744,6-Feb-14,0.022701657
jnj,2/7/2014,77.548,78.5248,77.2777,78.5248,9526254,9526254,1.125,1.454,76.3718,7-Feb-14,0.037566545
jnj,2/10/2014,78.6992,79.4318,78.3155,79.4231,8080445,8080445,0.898275,1.144,79.2804,10-Feb-14,0.049435993
jnj,2/11/2014,79.4405,81.0801,79.3184,81.0801,11581143,11581143,1.657,2.086,80.6241,11-Feb-14,0.071330322
jnj,2/12/2014,81.0626,81.0975,80.1905,80.6004,7699343,7699343,-0.479658,-0.592,80.5788,12-Feb-14,0.064991933
jnj,2/13/2014,80.2341,80.7748,79.9812,80.7225,5926351,5926351,0.122094,0.151,80.4739,13-Feb-14,0.066605269
jnj,2/14/2014,80.7574,81.0583,80.2587,80.8969,5524615,5524615,0.174422,0.216,80.7878,14-Feb-14,0.068909657
jnj,2/18/2014,80.9056,80.9754,80.3126,80.3824,6935397,6935397,-0.514545,-0.636,80.4882,18-Feb-14,0.062111448
jnj,2/19/2014,80.3649,80.8882,79.8591,79.9202,7693621,7693621,-0.462217,-0.575,80.2197,19-Feb-14,0.056004292
jnj,2/20/2014,79.9638,80.8708,79.6324,80.5655,8160140,8160140,0.64536,0.808,80.7361,20-Feb-14,0.064530791
jnj,2/21/2014,80.6885,81.0266,80.3283,80.3898,7381439,7381439,-0.17571,-0.218,80.6388,21-Feb-14,0.062209226
jnj,2/24/2014,80.3283,80.8641,80.0209,80.0297,8407203,8407203,-0.360139,-0.448,80.2961,24-Feb-14,0.057451141
jnj,2/25/2014,80.4513,80.6973,79.6344,80.0297,6387063,6387063,0,0,80.0189,25-Feb-14,0.057451141
jnj,2/26/2014,80.0297,80.4074,79.731,80.0297,6334213,6334213,0,0,79.9972,26-Feb-14,0.057451141
jnj,2/27/2014,80.0736,80.302,79.7135,80.2493,7040593,7040593,0.219596,0.274,80.1532,27-Feb-14,0.060352767
jnj,2/28/2014,80.302,81.3736,79.9858,80.9168,9644505,9644505,0.667575,0.832,80.8267,28-Feb-14,0.069172601
jnj,3/3/2014,80.0472,80.7939,79.7837,80.4249,7506726,7506726,-0.491897,-0.608,80.081,3-Mar-14,0.062673011
jnj,3/4/2014,81.2243,82.0939,81.031,81.9885,8796989,8796989,1.5635,1.944,81.7532,4-Mar-14,0.083333223
jnj,3/5/2014,81.927,81.9533,81.1452,81.3297,6843672,6843672,-0.65879,-0.804,81.8638,5-Mar-14,0.074628345
jnj,3/6/2014,81.8567,82.2608,81.5317,81.5932,7718786,7718786,0.263515,0.324,81.7566,6-Mar-14,0.078110032
jnj,3/7/2014,82.0148,82.1115,81.4176,81.9709,6792275,6792275,0.377707,0.463,81.834,7-Mar-14,0.08310067
jnj,3/10/2014,81.8392,82.1202,81.5054,82.0851,4880978,4880978,0.11419,0.139,81.9324,10-Mar-14,0.084609622
jnj,3/11/2014,82.3135,82.3486,81.7689,82.1202,5837194,5837194,0.035135,0.043,82.1051,11-Mar-14,0.085073406
jnj,3/12/2014,81.5317,82.2344,81.3824,82.2169,6159381,6159381,0.096623,0.118,81.9416,12-Mar-14,0.086351126
jnj,3/13/2014,82.4365,82.7439,81.6723,81.6898,7659366,7659366,-0.527031,-0.641,77.3243,13-Mar-14,0.07938643
jnj,3/14/2014,81.5844,82.0763,81.2155,81.5229,7337843,7337843,-0.166893,-0.204,81.6644,14-Mar-14,0.077181142
jnj,3/17/2014,81.9182,82.7263,81.8479,82.5067,5876845,5876845,0.98379,1.207,82.4201,17-Mar-14,0.090180321
jnj,3/18/2014,82.4804,82.779,82.1115,82.5155,5891904,5891904,0.008785,0.011,82.4474,18-Mar-14,0.090296597
jnj,3/19/2014,82.4716,82.8844,81.6196,82.2081,5937603,5937603,-0.307435,-0.373,80.2708,19-Mar-14,0.086234849
jnj,3/20/2014,82.1466,82.7351,81.6547,82.6736,5727520,5727520,0.465542,0.566,82.375,20-Mar-14,0.09238561
jnj,3/21/2014,83.2446,84.2635,82.4628,84.2635,24005402,24005402,1.5899,1.923,77.6682,21-Mar-14,0.11339333
jnj,3/24/2014,83.7101,83.8243,83.0425,83.6223,13949809,13949809,-0.641219,-0.761,83.4388,24-Mar-14,0.104921005
jnj,3/25/2014,84.0615,85.8182,84.0615,85.5372,14167327,14167327,1.9149,2.29,85.0647,25-Mar-14,0.130223026
jnj,3/26/2014,85.6513,86.4946,85.2473,85.2473,11215165,11215165,-0.289868,-0.339,85.6211,26-Mar-14,0.12639251
jnj,3/27/2014,85.2736,85.8182,84.5534,85.4493,8694613,8694613,0.202025,0.237,84.9117,27-Mar-14,0.129061583
jnj,3/28/2014,85.6513,86.275,85.1682,85.5899,8815993,8815993,0.140546,0.164,85.6801,28-Mar-14,0.130919364
jnj,3/31/2014,86.0818,86.6088,85.7392,86.2838,7545682,7545682,0.693923,0.811,86.2272,31-Mar-14,0.140088027
jnj,4/1/2014,86.3541,86.6791,85.5284,86.029,7068696,7068696,-0.254733,-0.295,85.9981,1-Apr-14,0.136721295
jnj,4/2/2014,86.0905,86.4243,85.5284,86.2838,7995623,7995623,0.254733,0.296,86.1846,2-Apr-14,0.140088027
jnj,4/3/2014,86.0554,86.3804,85.6689,86.3101,5476117,5476117,0.026351,0.031,86.0513,3-Apr-14,0.140435535
jnj,4/4/2014,86.6264,87.2939,86.3628,86.4507,10310236,10310236,0.140543,0.163,86.8008,4-Apr-14,0.142293315
jnj,4/7/2014,86.4243,87.2764,85.9324,85.9851,11410399,11410399,-0.465545,-0.539,86.4311,7-Apr-14,0.136141234
jnj,4/8/2014,86.1081,86.7186,85.6426,86.1345,9601881,9601881,0.149326,0.174,86.1679,8-Apr-14,0.138115291
jnj,4/9/2014,86.4507,86.9601,85.8885,86.9162,8921922,8921922,0.781764,0.908,86.3799,9-Apr-14,0.148444076
jnj,4/10/2014,86.8372,86.8987,84.7817,84.7993,9668076,9668076,-2.1169,-2.436,85.4145,10-Apr-14,0.120472981
jnj,4/11/2014,84.5007,85.3782,84.3689,85.0892,8711166,8711166,0.289868,0.342,84.992,11-Apr-14,0.124303497
jnj,4/14/2014,85.4493,85.5196,84.5446,85.3263,8617844,8617844,0.237164,0.279,85.0815,14-Apr-14,0.127436355
jnj,4/15/2014,86.477,87.1446,86.1257,87.1358,14005235,14005235,1.8095,2.121,86.6154,15-Apr-14,0.151345702
jnj,4/16/2014,87.4608,87.5838,86.1432,86.7405,11308070,11308070,-0.395275,-0.454,86.8972,16-Apr-14,0.14612251
jnj,4/17/2014,86.6878,87.5311,86.6878,86.925,9153584,9153584,0.184461,0.213,87.0777,17-Apr-14,0.148560352
jnj,4/21/2014,86.9689,87.9527,86.6703,87.8385,7032062,7032062,0.913521,1.051,87.5649,21-Apr-14,0.160630641
