ticker,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
wmt,2/3/2014,64.8174,65.0883,63.3759,63.4807,10435809,10435809,-1.7648,-2.705,63.7034,3-Feb-14,0
wmt,2/4/2014,63.4895,63.8651,63.1662,63.5419,7765562,7765562,0.061156,0.096,63.1391,4-Feb-14,0.000964073
wmt,2/5/2014,63.14,63.9176,63.14,63.6642,4778044,4778044,0.122314,0.192,63.3113,5-Feb-14,0.002890642
wmt,2/6/2014,63.7516,63.9612,63.3409,63.6205,7353131,7353131,-0.043683,-0.069,63.6302,6-Feb-14,0.002202244
wmt,2/7/2014,63.8215,64.4767,63.3409,64.433,7320252,7320252,0.81251,1.277,63.7059,7-Feb-14,0.01500141
wmt,2/10/2014,64.2932,64.4418,63.7428,64.4418,6236787,6236787,0.008738,0.014,64.1827,10-Feb-14,0.015140035
wmt,2/11/2014,64.5641,65.3941,64.3631,65.3504,6712699,6712699,0.908615,1.41,65.1167,11-Feb-14,0.029453046
wmt,2/12/2014,64.8437,65.6824,64.8437,65.4902,5372947,5372947,0.139787,0.214,65.4131,12-Feb-14,0.031655291
wmt,2/13/2014,65.2455,65.9532,65.1407,65.8396,5275177,5275177,0.34947,0.534,65.7523,13-Feb-14,0.037159326
wmt,2/14/2014,65.8746,66.3857,65.6125,66.2153,4920591,4920591,0.375673,0.571,66.1983,14-Feb-14,0.04307766
wmt,2/18/2014,65.9532,66.093,65.4069,65.8134,5994299,5994299,-0.401883,-0.607,65.7473,18-Feb-14,0.036746602
wmt,2/19/2014,65.5339,65.8047,65.0097,65.3941,8145148,8145148,-0.419363,-0.637,65.3819,19-Feb-14,0.030141445
wmt,2/20/2014,63.8215,64.6514,63.6118,64.2321,13103284,13103284,-1.162,-1.777,64.1623,20-Feb-14,0.011836668
wmt,2/21/2014,63.9438,64.1272,63.6205,63.8826,8971032,8971032,-0.349469,-0.544,63.8824,21-Feb-14,0.006331058
wmt,2/24/2014,63.9875,64.4898,63.9001,64.0836,7326672,7326672,0.200947,0.315,64.1811,24-Feb-14,0.009497375
