ticker,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
cvx,2/3/2014,92.0057,92.0957,90.5234,91.0148,11280034,11280034,-0.401272,-0.439,90.7995,3-Feb-14,0
cvx,2/4/2014,91.6044,91.7518,90.4825,90.7609,9718823,9718823,-0.253863,-0.279,90.1482,4-Feb-14,-0.002789656
cvx,2/5/2014,90.9001,90.9001,89.4834,89.6881,10571392,10571392,-1.0728,-1.182,89.4991,5-Feb-14,-0.01457675
cvx,2/6/2014,90.1713,91.1867,90.0075,91.1212,7989804,7989804,1.4331,1.598,90.9574,6-Feb-14,0.001169041
cvx,2/7/2014,91.6453,91.8173,90.4006,91.76,7109393,7109393,0.638757,0.701,90.3531,7-Feb-14,0.008187679
cvx,2/10/2014,92.1039,92.1039,90.9656,91.4652,9251748,9251748,-0.294809,-0.321,91.3719,10-Feb-14,0.004948646
cvx,2/11/2014,91.7436,93.2504,91.6781,93.0129,6880829,6880829,1.5478,1.692,92.7776,11-Feb-14,0.021953572
cvx,2/12/2014,93.269,93.269,92.3767,92.5585,6436077,6436077,-0.454443,-0.489,92.6574,12-Feb-14,0.016960978
cvx,2/13/2014,92.3106,93.1451,91.8562,92.9551,5064114,5064114,0.396571,0.428,92.7114,13-Feb-14,0.021318511
cvx,2/14/2014,93.0129,94.0456,92.195,93.7565,6787514,6787514,0.801411,0.862,93.364,14-Feb-14,0.030123672
cvx,2/18/2014,94.0704,94.277,93.0294,93.1203,6111613,6111613,-0.636169,-0.679,93.51,18-Feb-14,0.0231336
cvx,2/19/2014,92.9881,95.0536,92.922,93.8556,7993616,7993616,0.73531,0.79,94.4056,19-Feb-14,0.031212506
cvx,2/20/2014,93.7812,95.2849,93.4425,94.6818,8408726,8408726,0.826193,0.88,94.7581,20-Feb-14,0.040290151
cvx,2/21/2014,94.7809,94.7975,93.0294,93.0955,9222025,9222025,-1.5863,-1.675,93.608,21-Feb-14,0.022861117
